"Gal.long";"Gal.lat";"R.sol";"R.GC";"Metal";"Mv";"r.core";"r.tidal";"Conc";"log.t";"log.rho";"S0";"V.esc";"VHB";"E.B.V";"B.V";"Ellipt";"V.t";"CSBt"
0.906564988205593;-1.55467456487417;-0.534243936184607;-0.19179015441379;1.18127432715312;-1.73204908537733;-0.552005447273773;0.531163682221942;1.35939086959979;-0.249180877926038;1.02184168784984;2.04917388213996;2.21529407617307;-1.54042231840496;-0.820706509701966;-0.358412401495552;-2.20236487660533;-0.624318888696858;-1.69815981339934
-0.119922342803022;-3.10258770725375;-0.326232418918242;0.0235331187979166;0.0338474019241582;0.663563480689236;0.940258082437623;-0.127202224435694;-1.58053579575478;1.17160733887243;-1.3218953363795;-1.0076795658048;-1.05213339347793;-0.812105490037759;-0.820706509701966;-0.579727163074773;-0.210315186466592;-1.35161821264268;0.884634598705038
0.877577914625576;-1.60199220644837;-0.297341930409025;-0.0948946814685222;0.0338474019241582;-0.773804058950706;-0.552005447273773;-0.440844351641693;0.3794153144816;-0.378343443089536;0.865592552901218;1.19678205530921;1.16804168205416;-0.75141242100716;-0.820706509701966;-0.579727163074773;-0.997869715126091;0.466630097221879;-1.45901218264893
0.672015120519231;-1.80657142148977;0.130237299527392;0.357284192276063;0.416323043667145;-0.294681545737392;0.0448999646107854;-0.124376619686091;-0.600560240636591;0.654957078218441;-0.384400526687762;-0.214073382203755;-0.305093352339775;-0.0230955926399615;-0.820706509701966;-0.579727163074773;-0.163988449486622;1.1939294211677;-0.215444502746826
0.324236569535181;-1.430813679577;4.09401232299202;4.2277200282565;0.416323043667145;2.02107726812696;1.87825230111336;1.24321607912205;-1.09054801819569;1.17160733887243;-2.41563928101985;-1.56614317648701;-1.51990612951771;2.16185489246163;-0.820706509701966;-0.579727163074773;2.84724945421147;-1.7152678746156;2.27169085705739
0.00862902698661945;-0.30841138753013;-0.0142151430186946;0.567224383657477;-0.539866060690322;0.104587215273703;-0.637277648971567;-0.819475388088574;0.134421425702053;-1.02415626890702;1.09996625532415;0.638318444626993;0.602525389229949;2.58670637567583;2.90877749551206;2.2973647374551;2.05969492555197;-0.260669226723946;0.645486967954633
0.84766219337938;-1.04183483193025;1.56320552958457;1.4339005583346;-0.348628239818829;0.0247334630714837;2.60306601554461;1.49469490183677;-1.09054801819569;1.81742016468992;-1.86876730869968;-1.09585803064936;-1.10100517187015;1.37284499506383;-0.572074242687698;-0.579727163074773;1.08683344897258;-1.7152678746156;1.41075938635593
0.499352986586085;-1.21196958729632;-0.10666470624819;0.298070292142843;0.225085222795651;-0.693950306748488;-0.679913749820464;-0.373029837651207;1.60438475837934;-1.28248139923402;1.4124645252214;1.04981794723494;1.24484019095621;-0.32656093779296;-0.820706509701966;-0.579727163074773;-0.673582556266298;0.102980435248967;-1.88947791799966
0.38473133178913;-1.0140009251219;-0.0488837292297555;0.421881174239575;-0.157390418947335;-0.294681545737392;-0.466733245575979;-0.0283060581995687;0.869403092040696;-0.378343443089536;0.396845148055351;-0.0377164525146351;0.0160640485233579;-0.265867868762362;-0.820706509701966;-0.801041924653994;-0.349295397406504;-1.35161821264268;-0.837228342697878
0.506782167915518;-0.549870529092599;-0.187558074073999;0.244239473839916;-1.3048173441763;0.823270985093674;-0.210916640482597;-0.483228422885747;-0.845554129416139;0.138306817564452;-0.462525094162073;-0.77253699288597;-0.800792818889393;-0.265867868762362;-0.323441975673429;-0.801041924653994;0.299278920313084;-1.7152678746156;0.262850758753984
0.0738996915237747;0.885315290713143;4.48114486901553;4.72296355664342;-1.1135795233048;-1.73204908537733;3.96742124270931;6.874646345082;-0.355566351857043;2.5923955556709;-1.71251817375105;-0.390430311892876;-0.437745322261504;2.34393409955343;-0.820706509701966;-1.02235668623321;0.808873027092761;-0.987968550669771;0.884634598705038
0.749291872740558;-0.384258783582894;-0.251117148794277;-0.00338229035354673;-0.157390418947335;-1.65219533317512;-0.466733245575979;-0.0650389199444153;0.624409203261148;0.00914425240095534;0.865592552901218;2.31370927667364;2.29209258507513;-0.265867868762362;-0.323441975673429;-0.358412401495552;-1.136849926066;-0.624318888696858;-1.36335313034877
0.470365913006068;1.4639126284918;4.27891144945101;4.2977000920503;-0.539866060690322;1.14268599390255;4.35114615034939;1.91005880002849;-1.33554190697523;1.94658272985341;-2.65001298344279;-1.47796471164245;-1.45707098587058;2.34393409955343;-0.572074242687698;-0.801041924653994;2.4766355583717;-0.987968550669771;2.41517943550763
0.716391212567358;0.307761724439802;-0.511131545377233;-0.116427008789693;-0.348628239818829;-0.055120289130735;-0.0830083379359057;0.307940907003258;0.134421425702053;0.396631947891448;-0.462525094162073;-0.537394419967143;-0.542470561673395;-1.11557083519076;-0.323441975673429;-0.358412401495552;-0.905216241166151;1.1939294211677;0.262850758753984
0.554673854699894;2.69277961408062;0.199574471949514;0.443413501560745;-0.539866060690322;1.14268599390255;-0.466733245575979;-0.144155852933316;0.624409203261148;-0.765831138580027;-0.150026824264828;-0.978286744189944;-0.912499740928744;0.158983614451836;-0.820706509701966;-0.801041924653994;0.76254629011279;-0.987968550669771;-0.0719559242965822
0.874062319889327;-0.336593218173588;-0.516909643079077;-0.218705563565254;-0.731103881561815;-0.134974041332954;0.854985880739829;0.107322969781403;-1.09054801819569;1.30076990403593;-1.08752163395656;-0.625572884811703;-0.710030944732421;-0.69071935197656;0.422454825369377;0.0842171216628893;-0.627255819286327;1.55757908314062;1.12378222945544
0.864974839156003;1.26142095646102;-0.245339051092434;-0.0841285178079369;-0.922341702433308;0.104587215273703;-0.0403722370870087;1.14714551763552;0.134421425702053;0.396631947891448;-0.618774229110696;-0.77253699288597;-0.744939357869718;-0.630026282945961;-0.820706509701966;-0.801041924653994;-0.395622134386474;-0.260669226723946;0.215021232603904
0.891308633689795;-0.271531461009061;-0.464906763762486;-0.229471727225839;-1.1135795233048;-0.294681545737392;0.0875360654596824;-0.217621576423009;-1.09054801819569;0.784119643381938;-0.384400526687762;-0.0377164525146351;-0.186404747672965;-0.69071935197656;-0.0748097086591605;-0.358412401495552;-0.719909293246268;-0.624318888696858;0.167191706453823
1.08612564765893;2.78219603970245;0.268911644371636;0.405731928748697;-0.922341702433308;-1.1730728199618;0.172808267157477;2.16153762274321;0.3794153144816;0.913282208545437;-0.384400526687762;0.0798548339447786;0.0788991921704925;0.158983614451836;-0.820706509701966;-1.02235668623321;-0.534602345326386;1.1939294211677;-0.311103555046987
1.10410161319711;2.754014209059;0.112903006421862;0.27115488299138;-1.1135795233048;1.06283224170033;4.05269344440711;0.62440863895886;-1.82552968453433;2.07574529501691;-2.41563928101985;-1.38978624679789;-1.39423584222344;-0.0230955926399615;-0.820706509701966;-1.02235668623321;0.623566079172878;-0.260669226723946;2.08037275245706
0.9277912205754;0.527997512060902;-0.499575349973547;-0.25100405454701;-0.348628239818829;-2.37087910299509;0.940258082437623;0.683746338700536;-0.845554129416139;1.94658272985341;-0.306275959213451;2.22553081182908;1.82431984903535;-1.29765004228256;-0.572074242687698;-0.579727163074773;-2.34134508754524;-0.987968550669771;-0.598080711947473
-0.842476559066469;2.74566403701649;-0.199114269477686;0.05044852794938;0.225085222795651;-1.41263407656846;-0.210916640482597;2.14458399424559;0.869403092040696;0.396631947891448;0.162471445632417;0.579532801397286;0.644415484994705;-0.569333213915361;-0.820706509701966;-0.579727163074773;-1.22950340002594;-0.987968550669771;-0.837228342697878
0.944440546590467;0.374911024614956;-0.23956095339059;-0.213322481734961;-0.348628239818829;-0.773804058950706;-0.509369346424876;-0.217621576423009;0.624409203261148;-0.249180877926038;0.709343417952596;0.844068195930967;0.860847646445947;-0.265867868762362;-0.323441975673429;-0.358412401495552;-0.673582556266298;1.1939294211677;-0.980716921148121
-0.843007214875714;2.56752703344303;0.112903006421862;0.255005637500502;-0.922341702433308;0.264294719678141;2.34724941045122;1.54838139207923;-1.09054801819569;1.68825759952642;-1.86876730869968;-1.15464367387906;-1.17082199814474;-0.0230955926399615;-0.820706509701966;-1.02235668623321;0.160298709373173;0.102980435248967;1.41075938635593
1.14741639362674;1.72102834263397;0.644487994991462;0.486478156203087;-0.731103881561815;-0.294681545737392;-0.0403722370870087;0.387057839992159;-0.110572463077495;0.525794513054945;-0.384400526687762;-0.331644668663169;-0.346983448104532;0.705221235727235;-0.572074242687698;-0.801041924653994;0.345605657293055;1.1939294211677;-0.119785450446663
1.0734562402132;1.06345229428661;1.0085081502076;0.739483002226842;-0.922341702433308;-0.933511563355144;-0.552005447273773;2.72665857266393;2.09437253593843;-0.765831138580027;0.631218850478285;-0.0671092741294884;0.169661066327465;1.06937964991083;-0.572074242687698;-0.801041924653994;0.252952183333114;0.830279759194791;-0.885057868847959
0.916183124748162;-0.705044559549172;0.240021155862418;0.174259410046112;-0.731103881561815;-0.134974041332954;2.04879670450895;1.17822716988116;-1.09054801819569;1.81742016468992;-1.63439360627674;-0.890108279345383;-0.947408154066041;0.644528166696635;-0.323441975673429;-0.358412401495552;0.391932394273026;-0.987968550669771;1.36292986020585
1.08340603663654;0.775023434985042;0.621375604184088;0.341134946785185;-1.1135795233048;-1.73204908537733;-0.59464154812267;2.8566363911457;2.09437253593843;-0.765831138580027;1.02184168784984;1.10860359046465;1.46127235240746;0.826607373788435;-0.572074242687698;-0.801041924653994;-0.349295397406504;-0.260669226723946;-1.41118265649885
1.15232495986226;1.06101682744088;-0.118220901651877;-0.267153300037888;-0.157390418947335;0.34414847188036;1.11080248583321;-0.0565621056956046;-0.845554129416139;1.30076990403593;-1.47814447132812;-1.03707238741965;-1.05213339347793;-0.205174799731761;-0.572074242687698;-0.579727163074773;0.0213184984332607;-0.260669226723946;1.12378222945544
-1.09692601959952;1.63543907919828;-0.360901005129303;-0.27253638186818;-0.348628239818829;-1.09321906775958;-0.338824943029288;0.638536662706878;0.624409203261148;0.138306817564452;0.318720580581039;0.638318444626993;0.686305580759461;-0.933491628098959;-0.820706509701966;-0.801041924653994;-1.36848361096586;1.55757908314062;-0.93288739499804
1.04393851082394;0.176246514770331;-0.291563832707181;-0.353282609322571;1.37251214802461;-0.534242802344049;-0.253552741331494;-0.172411900429352;-0.110572463077495;0.396631947891448;0.00622231068379473;0.197426120404192;0.141734335817627;0.037597476390637;0.173822558355108;0.526846644821331;-0.256641923446563;-0.987968550669771;-0.0241263981465014
1.05037271251103;0.152935617818334;-0.268451441899808;-0.353282609322571;0.225085222795651;0.264294719678141;-0.59464154812267;-0.421065118394468;0.624409203261148;-0.765831138580027;0.631218850478285;-0.0965020957443417;-0.0537527777512363;0.341062821543636;0.671087092383645;0.526846644821331;0.391932394273026;1.1939294211677;-0.167614976596744
1.11305642997812;0.46885046009315;-0.193336171775842;-0.374814936643741;-0.539866060690322;-0.773804058950706;-0.125644438784803;-0.0904693626908478;-0.355566351857043;0.525794513054945;0.00622231068379473;0.403175871708166;0.316276401504113;-0.0837886616705622;-0.0748097086591605;-0.358412401495552;-0.534602345326386;1.1939294211677;-0.311103555046987
1.21679964068555;0.684215314022787;-0.337788614321929;-0.460944245928424;-1.49605516504779;-0.374535297939611;-0.679913749820464;-0.559519751125043;1.11439698082024;-1.28248139923402;1.33433995774709;0.814675374316113;0.94462783797546;-0.50864014488476;-0.323441975673429;-0.579727163074773;-0.580929082306357;-0.624318888696858;-1.45901218264893
0.985168379950033;-0.54360790006072;0.130237299527392;-0.00338229035354673;-0.539866060690322;0.34414847188036;0.812349779890932;0.923922742416841;-0.600560240636591;1.17160733887243;-1.3218953363795;-1.0076795658048;-1.01722498034064;0.0982905454212376;-0.820706509701966;-0.801041924653994;0.252952183333114;0.466630097221879;0.932464124855118
1.20558953671524;0.562789895571344;-0.678696378730694;-0.261770218207595;0.607560864538638;0.34414847188036;-0.424097144727082;-0.423890723144071;-0.110572463077495;-0.378343443089536;0.162471445632417;-0.331644668663169;-0.333020082849613;-1.96527380161916;0.173822558355108;0.30553188324211;-1.32215687398589;0.466630097221879;-0.0719559242965822
1.21189107445003;0.553395952023525;-0.251117148794277;-0.471710409589009;-0.731103881561815;0.424002224082579;0.684441477344241;-0.251528833418252;-1.09054801819569;1.04244477370893;-1.16564620143087;-0.94889392257509;-0.982316567203338;-0.0837886616705622;-0.0748097086591605;-0.358412401495552;0.206625446353143;-1.35161821264268;1.17161175560552
1.14847770524523;0.24861467247205;-0.332010516620086;-0.471710409589009;-0.348628239818829;-0.45438905014183;-0.552005447273773;-0.339122580655964;0.134421425702053;-0.378343443089536;0.787467985426907;0.932246660775527;0.867829329073406;0.523142028635436;0.919719359397914;0.748161406400552;0.160298709373173;-1.35161821264268;-0.311103555046987
-1.10017628643115;0.807728275484857;-0.441794372955112;-0.417879591286083;0.990036506281624;0.424002224082579;-0.210916640482597;-5.00107035328183e-05;-0.600560240636591;0.138306817564452;-0.306275959213451;-0.566787241581996;-0.60530570532053;-0.630026282945961;-0.0748097086591605;0.30553188324211;-0.210315186466592;-1.7152678746156;0.358509811054147
-0.73110517110114;1.43051194032177;-0.389791493638521;-0.148725499771449;-0.348628239818829;-1.01336531555736;-0.0403722370870087;0.39553465424097;-0.355566351857043;0.784119643381938;-0.0719022567905166;0.461961514937873;0.372129862523788;-0.994184697129559;-0.820706509701966;-0.801041924653994;-1.36848361096586;1.1939294211677;-0.598080711947473
-1.01825629587893;0.922543141069317;-0.493797252271703;-0.358665691152863;-0.922341702433308;-0.055120289130735;0.00226386376188838;-0.378681047150414;-0.845554129416139;0.654957078218441;-0.384400526687762;-0.302251847048315;-0.381891861241829;-1.05487776616016;-0.323441975673429;-0.579727163074773;-0.85888950418618;0.830279759194791;0.119362180303742
-0.63406148998543;1.40963651021551;1.02584244331313;1.03555250289294;0.0338474019241582;-0.534242802344049;-0.0830083379359057;0.288161673756033;-0.110572463077495;0.525794513054945;-0.228151391739139;-0.0377164525146351;-0.081679508261074;0.887300442819035;-0.820706509701966;-0.801041924653994;0.345605657293055;0.466630097221879;-0.406762607347149
1.25825712578283;0.47754855597076;-0.251117148794277;-0.504008900570766;-0.348628239818829;1.06283224170033;-0.466733245575979;-0.553868541625836;-0.110572463077495;-0.507506008253033;-0.0719022567905166;-0.801929814500823;-0.786829453634475;0.037597476390637;0.173822558355108;0.0842171216628893;0.623566079172878;1.55757908314062;0.358509811054147
-1.02210355049596;0.809815818495484;-0.540022033886451;-0.342516445661985;-0.157390418947335;-0.055120289130735;-0.381461043878185;-0.291087299912702;0.3794153144816;-0.120018312762541;0.0843468781581057;-0.243466203818609;-0.24225820869264;-1.17626390422136;-0.0748097086591605;-0.137097639916331;-0.951542978146121;0.102980435248967;-0.167614976596744
1.18442963632159;0.122318320329145;-0.274229539601651;-0.520158146061644;-0.348628239818829;0.903124737295893;-0.338824943029288;-0.669718336359583;-0.355566351857043;-0.120018312762541;-0.306275959213451;-0.77253699288597;-0.786829453634475;0.947993511849634;1.41698389342645;1.19079092955899;1.2258136599125;1.55757908314062;1.26727080790569
1.22283585051571;0.261835778206018;-0.447572470656955;-0.466327327758717;0.225085222795651;-1.01336531555736;-0.59464154812267;-0.652764707861962;0.3794153144816;-0.507506008253033;1.17809082279846;2.07856670375481;1.99886191472183;-0.387254006823561;0.422454825369377;0.30553188324211;-0.905216241166151;1.1939294211677;-1.21986455189853
1.24465907067092;0.33350808823753;-0.187558074073999;-0.49324273691018;-1.87853080679077;-1.73204908537733;-0.0830083379359057;0.347499373497709;-0.110572463077495;0.913282208545437;0.240596013106728;1.81403130922113;1.63581441809394;0.219676683482437;0.173822558355108;-0.358412401495552;-0.85888950418618;-0.624318888696858;-0.550251185797392
1.25447620314195;0.352991823003377;-0.204892367179529;-0.509391982401058;0.225085222795651;0.264294719678141;-0.552005447273773;-0.330645766407153;0.624409203261148;-0.765831138580027;0.553094283003974;-0.184680560588902;-0.137532969280749;-0.0230955926399615;-0.0748097086591605;-0.137097639916331;0.113971972393202;0.102980435248967;-0.502421659647311
-1.12166784670558;0.390567597194655;-0.384013395936677;-0.509391982401058;-0.539866060690322;0.663563480689236;-0.466733245575979;-0.607555031868304;-0.110572463077495;-0.507506008253033;0.162471445632417;-0.508001598352289;-0.507562148536098;-0.0837886616705622;0.422454825369377;0.30553188324211;0.345605657293055;-1.35161821264268;0.262850758753984
1.24963396888259;0.279579893796344;-0.35512290742746;-0.541690473382814;-0.922341702433308;0.0247334630714837;-0.59464154812267;-0.243052019169442;1.11439698082024;-1.02415626890702;0.787467985426907;0.0210691907150717;0.11380760530779;-0.32656093779296;0.173822558355108;-0.137097639916331;-0.210315186466592;0.102980435248967;-0.645910238097554
1.23776054515073;0.193990630360656;-0.453350568358799;-0.471710409589009;1.7549877897676;0.184440967475922;-0.552005447273773;-0.553868541625836;0.624409203261148;-0.765831138580027;0.631218850478285;-0.00832363089978156;0.00908236589589836;-0.265867868762362;0.422454825369377;0.969476167979773;-0.11766171250665;0.466630097221879;-0.263274028896906
